Day,Date,Month,Season,Year,Hour,RestMH,MUMBAI,MH_STATE
2,23,10,1,2016,4,13665,1878,15543
2,23,10,1,2016,5,13885,1847,15732
2,23,10,1,2016,6,14525,1890,16415
2,23,10,1,2016,7,15343,1921,17264
2,23,10,1,2016,8,16160,1960,18120
2,23,10,1,2016,9,16646,2098,18744
2,23,10,1,2016,10,17038,2228,19266
2,23,10,1,2016,11,16757,2348,19105
2,23,10,1,2016,12,16360,2423,18783
2,23,10,1,2016,13,16248,2459,18707
2,23,10,1,2016,14,16175,2349,18524
2,23,10,1,2016,15,16517,2365,18882
2,23,10,1,2016,16,16445,2345,18790
2,23,10,1,2016,17,16324,2298,18622
2,23,10,1,2016,18,16510,2290,18800
2,23,10,1,2016,19,17353,2438,19791
2,23,10,1,2016,20,17405,2474,19879
2,23,10,1,2016,21,16435,2475,18910
2,23,10,1,2016,22,15853,2426,18279
2,23,10,1,2016,23,14622,2365,16987
2,23,10,1,2016,24,13792,2324,16116
1,24,10,1,2016,1,13951,2201,16152
1,24,10,1,2016,2,13794,2029,15823
1,24,10,1,2016,3,13716,1913,15629
1,24,10,1,2016,4,13626,1857,15483
1,24,10,1,2016,5,14210,1830,16040
1,24,10,1,2016,6,14619,1909,16528
1,24,10,1,2016,7,15827,2020,17847
1,24,10,1,2016,8,16621,2210,18831
1,24,10,1,2016,9,17274,2498,19772
1,24,10,1,2016,10,17342,2892,20234
1,24,10,1,2016,11,16980,3102,20082
1,24,10,1,2016,12,16651,3157,19808
1,24,10,1,2016,13,16727,3139,19866
1,24,10,1,2016,14,16414,3060,19474
1,24,10,1,2016,15,16786,3096,19882
1,24,10,1,2016,16,16759,3096,19855
1,24,10,1,2016,17,16824,3074,19898
1,24,10,1,2016,18,16903,2990,19893
1,24,10,1,2016,19,17210,2996,20206
1,24,10,1,2016,20,17577,2923,20500
1,24,10,1,2016,21,16685,2764,19449
1,24,10,1,2016,22,16066,2603,18669
1,24,10,1,2016,23,14892,2440,17332
1,24,10,1,2016,24,14225,2356,16581
1,25,10,1,2016,1,13990,2153,16142
1,25,10,1,2016,2,13692,2018,15710
1,25,10,1,2016,3,13170,1897,15067
1,25,10,1,2016,4,13358,1827,15185
1,25,10,1,2016,5,13660,1821,15481
1,25,10,1,2016,6,14744,1915,16659
1,25,10,1,2016,7,15811,2023,17834
1,25,10,1,2016,8,16834,2169,19003
1,25,10,1,2016,9,17252,2570,19822
1,25,10,1,2016,10,17583,2816,20399
1,25,10,1,2016,11,17306,3094,20400
1,25,10,1,2016,12,16812,3112,19924
1,25,10,1,2016,13,16333,3068,19401
1,25,10,1,2016,14,16665,2965,19630
1,25,10,1,2016,15,16834,2994,19828
1,25,10,1,2016,16,16806,3011,19817
1,25,10,1,2016,17,16927,2971,19898
1,25,10,1,2016,18,16363,2910,19273
1,25,10,1,2016,19,17234,2920,20154
1,25,10,1,2016,20,16947,2816,19763
1,25,10,1,2016,21,16356,2697,19053
1,25,10,1,2016,22,15984,2486,18470
1,25,10,1,2016,23,15169,2383,17552
1,25,10,1,2016,24,14182,2206,16388
1,26,10,1,2016,1,13503,2074,15577
1,26,10,1,2016,2,13568,1875,15443
1,26,10,1,2016,3,13368,1800,15168
1,26,10,1,2016,4,13465,1736,15201
1,26,10,1,2016,5,13980,1730,15710
1,26,10,1,2016,6,14723,1804,16527
1,26,10,1,2016,7,15720,1890,17610
1,26,10,1,2016,8,16649,2089,18738
1,26,10,1,2016,9,17352,2323,19675
1,26,10,1,2016,10,17446,2735,20181
1,26,10,1,2016,11,17240,2884,20124
1,26,10,1,2016,12,16758,2980,19738
1,26,10,1,2016,13,16796,2963,19758
1,26,10,1,2016,14,16846,2870,19716
1,26,10,1,2016,15,16801,2914,19715
1,26,10,1,2016,16,17106,2943,20049
1,26,10,1,2016,17,17140,2924,20064
1,26,10,1,2016,18,17375,2896,20271
1,26,10,1,2016,19,17993,2958,20951
1,26,10,1,2016,20,17798,2896,20694
1,26,10,1,2016,21,17081,2699,19780
1,26,10,1,2016,22,15978,2523,18501
1,26,10,1,2016,23,15336,2387,17723
1,26,10,1,2016,24,14070,2272,16342
1,27,10,1,2016,1,13457,2060,15517
1,27,10,1,2016,2,13533,1916,15449
1,27,10,1,2016,3,13766,1796,15562
1,27,10,1,2016,4,13490,1732,15222
1,27,10,1,2016,5,13765,1731,15496
1,27,10,1,2016,6,14682,1835,16517
1,27,10,1,2016,7,15779,1904,17683
1,27,10,1,2016,8,16626,2138,18764
1,27,10,1,2016,9,17059,2319,19378
1,27,10,1,2016,10,17728,2786,20514
1,27,10,1,2016,11,16868,2966,19834
1,27,10,1,2016,12,16080,3040,19120
1,27,10,1,2016,13,15978,3002,18980
1,27,10,1,2016,14,16011,2907,18918
1,27,10,1,2016,15,16245,2940,19185
1,27,10,1,2016,16,16504,2965,19469
1,27,10,1,2016,17,16441,2930,19371
1,27,10,1,2016,18,16656,2884,19540
1,27,10,1,2016,19,18013,2926,20939
1,27,10,1,2016,20,17860,2862,20722
1,27,10,1,2016,21,16694,2722,19416
1,27,10,1,2016,22,16222,2564,18786
1,27,10,1,2016,23,14811,2458,17269
1,27,10,1,2016,24,13797,2360,16157
1,28,10,1,2016,1,13437,2126,15563
1,28,10,1,2016,2,13315,1962,15277
1,28,10,1,2016,3,13222,1847,15069
1,28,10,1,2016,4,13301,1780,15081
1,28,10,1,2016,5,13800,1748,15548
1,28,10,1,2016,6,14347,1816,16163
1,28,10,1,2016,7,15223,1926,17149
1,28,10,1,2016,8,16406,2056,18462
1,28,10,1,2016,9,16916,2456,19372
1,28,10,1,2016,10,17170,2752,19922
1,28,10,1,2016,11,16878,2954,19832
1,28,10,1,2016,12,15962,3012,18974
1,28,10,1,2016,13,16125,2962,19087
1,28,10,1,2016,14,16194,2830,19024
1,28,10,1,2016,15,16171,2851,19022
1,28,10,1,2016,16,16264,2860,19124
1,28,10,1,2016,17,16283,2865,19148
1,28,10,1,2016,18,16536,2821,19357
1,28,10,1,2016,19,17424,2882,20306
1,28,10,1,2016,20,17359,2814,20173
1,28,10,1,2016,21,16512,2746,19258
1,28,10,1,2016,22,15629,2522,18151
1,28,10,1,2016,23,14513,2401,16914
1,28,10,1,2016,24,13671,2302,15973
2,29,10,1,2016,1,12854,2059,14913
2,29,10,1,2016,2,12879,1942,14821
2,29,10,1,2016,3,12786,1831,14617
2,29,10,1,2016,4,12770,1762,14532
2,29,10,1,2016,5,13426,1751,15177
2,29,10,1,2016,6,14409,1861,16270
2,29,10,1,2016,7,15388,1925,17313
2,29,10,1,2016,8,16061,2006,18067
2,29,10,1,2016,9,16498,2177,18675
2,29,10,1,2016,10,16278,2469,18747
2,29,10,1,2016,11,16118,2567,18685
2,29,10,1,2016,12,15527,2609,18136
2,29,10,1,2016,13,15633,2580,18213
2,29,10,1,2016,14,15791,2526,18317
2,29,10,1,2016,15,15965,2519,18484
2,29,10,1,2016,16,15992,2489,18481
2,29,10,1,2016,17,16037,2458,18495
2,29,10,1,2016,18,16143,2407,18550
2,29,10,1,2016,19,16989,2559,19548
2,29,10,1,2016,20,16728,2577,19305
2,29,10,1,2016,21,16143,2556,18699
2,29,10,1,2016,22,15295,2345,17640
2,29,10,1,2016,23,13979,2296,16275
2,29,10,1,2016,24,12896,2172,15068
3,30,10,1,2016,1,12600,1993,14593
3,30,10,1,2016,2,12699,1848,14547
3,30,10,1,2016,3,12464,1751,14215
3,30,10,1,2016,4,12437,1684,14121
3,30,10,1,2016,5,12673,1677,14350
3,30,10,1,2016,6,13435,1758,15193
3,30,10,1,2016,7,14054,1765,15819
3,30,10,1,2016,8,15048,1810,16858
3,30,10,1,2016,9,15479,1894,17373
3,30,10,1,2016,10,15167,2013,17180
3,30,10,1,2016,11,14544,2069,16613
3,30,10,1,2016,12,14126,2089,16215
3,30,10,1,2016,13,14436,2038,16474
3,30,10,1,2016,14,14553,2011,16564
3,30,10,1,2016,15,14305,1999,16304
3,30,10,1,2016,16,14416,1964,16380
3,30,10,1,2016,17,14456,2020,16476
3,30,10,1,2016,18,14448,2049,16497
3,30,10,1,2016,19,15428,2316,17744
3,30,10,1,2016,20,14942,2360,17302
3,30,10,1,2016,21,14179,2355,16534
3,30,10,1,2016,22,13785,2304,16089
3,30,10,1,2016,23,12705,2228,14933
3,30,10,1,2016,24,11848,2156,14004
3,31,10,1,2016,1,11524,2021,13545
3,31,10,1,2016,2,11353,1833,13186
3,31,10,1,2016,3,11351,1759,13110
3,31,10,1,2016,4,11390,1695,13085
3,31,10,1,2016,5,11624,1686,13310
3,31,10,1,2016,6,12399,1771,14170
3,31,10,1,2016,7,13309,1809,15118
3,31,10,1,2016,8,14048,1844,15892
3,31,10,1,2016,9,14664,1926,16590
3,31,10,1,2016,10,14730,2075,16805
3,31,10,1,2016,11,14003,2174,16177
3,31,10,1,2016,12,13967,2241,16208
3,31,10,1,2016,13,14057,2220,16277
3,31,10,1,2016,14,14257,2176,16433
3,31,10,1,2016,15,14255,2172,16427
3,31,10,1,2016,16,14142,2164,16306
3,31,10,1,2016,17,14291,2137,16428
3,31,10,1,2016,18,14522,2159,16681
3,31,10,1,2016,19,15422,2368,17790
3,31,10,1,2016,20,15554,2429,17983
3,31,10,1,2016,21,14955,2427,17382
3,31,10,1,2016,22,14311,2406,16717
3,31,10,1,2016,23,12670,2349,15019
3,31,10,1,2016,24,11638,2271,13909
1,1,11,1,2016,1,11421,2144,13565
1,1,11,1,2016,2,11376,1924,13300
1,1,11,1,2016,3,11495,1808,13303
1,1,11,1,2016,4,11443,1742,13185
1,1,11,1,2016,5,11868,1743,13611
1,1,11,1,2016,6,12638,1782,14420
1,1,11,1,2016,7,13675,1814,15489
1,1,11,1,2016,8,14754,1884,16638
1,1,11,1,2016,9,15283,2022,17305
1,1,11,1,2016,10,15089,2252,17341
1,1,11,1,2016,11,14631,2355,16986
1,1,11,1,2016,12,14310,2380,16690
1,1,11,1,2016,13,14263,2367,16630
1,1,11,1,2016,14,14393,2312,16705
1,1,11,1,2016,15,14413,2308,16721
1,1,11,1,2016,16,14477,2302,16779
1,1,11,1,2016,17,14449,2283,16732
1,1,11,1,2016,18,14620,2290,16910
1,1,11,1,2016,19,15426,2415,17841
1,1,11,1,2016,20,15387,2461,17848
1,1,11,1,2016,21,14694,2411,17105
1,1,11,1,2016,22,13874,2315,16189
1,1,11,1,2016,23,12847,2226,15073
1,1,11,1,2016,24,12099,2138,14237
1,2,11,1,2016,1,11543,2087,13630
1,2,11,1,2016,2,11544,1895,13439
1,2,11,1,2016,3,11649,1728,13377
1,2,11,1,2016,4,11759,1636,13395
1,2,11,1,2016,5,11852,1657,13509
1,2,11,1,2016,6,12695,1770,14465
1,2,11,1,2016,7,13750,1799,15549
1,2,11,1,2016,8,14702,1964,16666
1,2,11,1,2016,9,15657,2175,17832
1,2,11,1,2016,10,15903,2574,18477
1,2,11,1,2016,11,15682,2755,18437
1,2,11,1,2016,12,15585,2801,18386
1,2,11,1,2016,13,15292,2778,18070
1,2,11,1,2016,14,15594,2707,18301
1,2,11,1,2016,15,15732,2732,18464
1,2,11,1,2016,16,15582,2744,18326
1,2,11,1,2016,17,15450,2722,18172
1,2,11,1,2016,18,16161,2689,18850
1,2,11,1,2016,19,16993,2761,19754
1,2,11,1,2016,20,16393,2705,19098
1,2,11,1,2016,21,15599,2556,18155
1,2,11,1,2016,22,14766,2396,17162
1,2,11,1,2016,23,13589,2286,15875
1,2,11,1,2016,24,12699,2141,14840
1,3,11,1,2016,1,12131,2017,14148
1,3,11,1,2016,2,12159,1864,14023
1,3,11,1,2016,3,12206,1760,13966
1,3,11,1,2016,4,12182,1698,13880
1,3,11,1,2016,5,12709,1684,14393
1,3,11,1,2016,6,13225,1749,14974
1,3,11,1,2016,7,14428,1807,16235
1,3,11,1,2016,8,15628,1984,17612
1,3,11,1,2016,9,16406,2242,18648
1,3,11,1,2016,10,16872,2644,19516
1,3,11,1,2016,11,16194,2796,18990
1,3,11,1,2016,12,16332,2825,19157
1,3,11,1,2016,13,15935,2816,18751
1,3,11,1,2016,14,16225,2697,18922
1,3,11,1,2016,15,15842,2729,18571
1,3,11,1,2016,16,16190,2737,18927
1,3,11,1,2016,17,16336,2732,19068
1,3,11,1,2016,18,16833,2688,19521
1,3,11,1,2016,19,17366,2732,20098
1,3,11,1,2016,20,17083,2677,19760
1,3,11,1,2016,21,16068,2658,18726
1,3,11,1,2016,22,15166,2381,17547
1,3,11,1,2016,23,14349,2234,16583
1,3,11,1,2016,24,13307,2176,15483
1,4,11,1,2016,1,12795,1977,14772
1,4,11,1,2016,2,12810,1781,14591
1,4,11,1,2016,3,12922,1715,14637
1,4,11,1,2016,4,13113,1652,14765
1,4,11,1,2016,5,13205,1640,14845
1,4,11,1,2016,6,14026,1719,15745
1,4,11,1,2016,7,14938,1786,16724
1,4,11,1,2016,8,15982,1995,17977
1,4,11,1,2016,9,16906,2197,19103
1,4,11,1,2016,10,17092,2617,19709
1,4,11,1,2016,11,17007,2770,19777
1,4,11,1,2016,12,16402,2820,19222
1,4,11,1,2016,13,16431,2774,19205
1,4,11,1,2016,14,16661,2692,19353
1,4,11,1,2016,15,16120,2687,18807
1,4,11,1,2016,16,16033,2671,18704
1,4,11,1,2016,17,16212,2657,18869
1,4,11,1,2016,18,16477,2641,19118
1,4,11,1,2016,19,17457,2701,20158
1,4,11,1,2016,20,16982,2678,19660
1,4,11,1,2016,21,16603,2517,19120
1,4,11,1,2016,22,15281,2383,17664
1,4,11,1,2016,23,14339,2228,16567
1,4,11,1,2016,24,13643,2099,15742
2,5,11,1,2016,1,12731,1928,14659
2,5,11,1,2016,2,12642,1803,14445
2,5,11,1,2016,3,12923,1684,14607
2,5,11,1,2016,4,12805,1624,14429
2,5,11,1,2016,5,13279,1619,14898
2,5,11,1,2016,6,13925,1681,15606
2,5,11,1,2016,7,14778,1748,16526
2,5,11,1,2016,8,16090,1884,17974
2,5,11,1,2016,9,17087,2049,19136
2,5,11,1,2016,10,17821,2436,20257
2,5,11,1,2016,11,17323,2591,19914
2,5,11,1,2016,12,17017,2662,19679
2,5,11,1,2016,13,16732,2624,19356
2,5,11,1,2016,14,16816,2537,19353
2,5,11,1,2016,15,16945,2544,19489
2,5,11,1,2016,16,16791,2546,19337
2,5,11,1,2016,17,17026,2525,19551
2,5,11,1,2016,18,17314,2497,19811
2,5,11,1,2016,19,17665,2643,20308
2,5,11,1,2016,20,17526,2588,20114
2,5,11,1,2016,21,16465,2471,18936
2,5,11,1,2016,22,15608,2328,17936
2,5,11,1,2016,23,14288,2154,16442
2,5,11,1,2016,24,13316,2073,15389
2,6,11,1,2016,1,13288,1948,15236
2,6,11,1,2016,2,13564,1760,15324
2,6,11,1,2016,3,13467,1668,15135
2,6,11,1,2016,4,13427,1611,15038
2,6,11,1,2016,5,13804,1593,15397
2,6,11,1,2016,6,14454,1658,16112
2,6,11,1,2016,7,15554,1671,17225
2,6,11,1,2016,8,16087,1714,17801
2,6,11,1,2016,9,17136,1838,18974
2,6,11,1,2016,10,17249,1941,19190
2,6,11,1,2016,11,16589,2068,18657
2,6,11,1,2016,12,16676,2096,18772
2,6,11,1,2016,13,16284,2049,18333
2,6,11,1,2016,14,16455,2025,18480
2,6,11,1,2016,15,16634,1983,18617
2,6,11,1,2016,16,16635,1962,18597
2,6,11,1,2016,17,16568,1938,18506
2,6,11,1,2016,18,16621,1986,18607
2,6,11,1,2016,19,17539,2190,19729
2,6,11,1,2016,20,17479,2251,19730
2,6,11,1,2016,21,15864,2250,18114
2,6,11,1,2016,22,15256,2228,17484
2,6,11,1,2016,23,14099,2155,16254
2,6,11,1,2016,24,13315,2005,15320
1,7,11,1,2016,1,13000,1897,14897
1,7,11,1,2016,2,12909,1748,14657
1,7,11,1,2016,3,13130,1656,14786
1,7,11,1,2016,4,12871,1609,14480
1,7,11,1,2016,5,13368,1594,14962
1,7,11,1,2016,6,14182,1665,15847
1,7,11,1,2016,7,15159,1817,16976
1,7,11,1,2016,8,15983,1929,17912
1,7,11,1,2016,9,17395,2291,19686
1,7,11,1,2016,10,17634,2545,20179
1,7,11,1,2016,11,16768,2823,19591
1,7,11,1,2016,12,16880,2850,19730
1,7,11,1,2016,13,16367,2827,19194
1,7,11,1,2016,14,16685,2738,19423
1,7,11,1,2016,15,16495,2753,19248
1,7,11,1,2016,16,16917,2755,19672
1,7,11,1,2016,17,17124,2745,19869
1,7,11,1,2016,18,17170,2703,19873
1,7,11,1,2016,19,17289,2767,20056
1,7,11,1,2016,20,16152,2641,18793
1,7,11,1,2016,21,15864,2588,18452
1,7,11,1,2016,22,15106,2334,17440
1,7,11,1,2016,23,14187,2219,16406
1,7,11,1,2016,24,13298,2025,15323
1,8,11,1,2016,1,13258,1919,15177
1,8,11,1,2016,2,13098,1719,14817
1,8,11,1,2016,3,13111,1636,14747
1,8,11,1,2016,4,13067,1579,14646
1,8,11,1,2016,5,13434,1585,15019
1,8,11,1,2016,6,14347,1665,16012
1,8,11,1,2016,7,15788,1739,17527
1,8,11,1,2016,8,17055,1956,19011
1,8,11,1,2016,9,17483,2186,19669
1,8,11,1,2016,10,17771,2572,20343
1,8,11,1,2016,11,17355,2810,20165
1,8,11,1,2016,12,16784,2846,19630
1,8,11,1,2016,13,16828,2796,19624
1,8,11,1,2016,14,16796,2678,19474
1,8,11,1,2016,15,17290,2718,20008
1,8,11,1,2016,16,16756,2724,19480
1,8,11,1,2016,17,16967,2723,19690
1,8,11,1,2016,18,17138,2684,19822
1,8,11,1,2016,19,17856,2783,20639
1,8,11,1,2016,20,17658,2684,20342
1,8,11,1,2016,21,16798,2521,19319
1,8,11,1,2016,22,15572,2351,17923
1,8,11,1,2016,23,14377,2199,16576
1,8,11,1,2016,24,13530,2062,15592
1,9,11,1,2016,1,13493,1836,15329
1,9,11,1,2016,2,13151,1730,14881
1,9,11,1,2016,3,13142,1637,14779
1,9,11,1,2016,4,12870,1583,14453
1,9,11,1,2016,5,13388,1581,14969
1,9,11,1,2016,6,14171,1655,15826
1,9,11,1,2016,7,15764,1796,17560
1,9,11,1,2016,8,16532,1946,18478
1,9,11,1,2016,9,17620,2242,19862
1,9,11,1,2016,10,17986,2520,20506
1,9,11,1,2016,11,17426,2756,20182
1,9,11,1,2016,12,16971,2758,19729
1,9,11,1,2016,13,16569,2731,19300
1,9,11,1,2016,14,17072,2643,19714
1,9,11,1,2016,15,16855,2657,19512
1,9,11,1,2016,16,16917,2664,19581
1,9,11,1,2016,17,17323,2650,19973
1,9,11,1,2016,18,17417,2644,20061
1,9,11,1,2016,19,17942,2751,20693
1,9,11,1,2016,20,17500,2657,20157
1,9,11,1,2016,21,16721,2531,19252
1,9,11,1,2016,22,15546,2325,17871
1,9,11,1,2016,23,14321,2125,16446
1,9,11,1,2016,24,13556,2035,15591
1,10,11,1,2016,1,13142,1855,14997
1,10,11,1,2016,2,13140,1673,14813
1,10,11,1,2016,3,13069,1588,14657
1,10,11,1,2016,4,13185,1534,14719
1,10,11,1,2016,5,13807,1532,15339
1,10,11,1,2016,6,14399,1612,16011
1,10,11,1,2016,7,15603,1747,17350
1,10,11,1,2016,8,16685,1963,18648
1,10,11,1,2016,9,17354,2161,19515
1,10,11,1,2016,10,17756,2544,20300
1,10,11,1,2016,11,17344,2704,20048
1,10,11,1,2016,12,16460,2745,19205
1,10,11,1,2016,13,16458,2721,19179
1,10,11,1,2016,14,16721,2636,19357
1,10,11,1,2016,15,16636,2653,19289
1,10,11,1,2016,16,16652,2661,19313
1,10,11,1,2016,17,16793,2676,19469
1,10,11,1,2016,18,16776,2632,19408
1,10,11,1,2016,19,18116,2689,20805
1,10,11,1,2016,20,17368,2645,20013
1,10,11,1,2016,21,16191,2439,18630
1,10,11,1,2016,22,15586,2324,17910
1,10,11,1,2016,23,14222,2133,16355
1,10,11,1,2016,24,13268,2017,15285
1,11,11,1,2016,1,12883,1789,14672
1,11,11,1,2016,2,12942,1651,14593
1,11,11,1,2016,3,12924,1568,14492
1,11,11,1,2016,4,12947,1510,14457
1,11,11,1,2016,5,13316,1517,14833
1,11,11,1,2016,6,14193,1576,15769
1,11,11,1,2016,7,15421,1733,17154
1,11,11,1,2016,8,16190,1893,18083
1,11,11,1,2016,9,16731,2289,19020
1,11,11,1,2016,10,17491,2479,19970
1,11,11,1,2016,11,16598,2701,19299
1,11,11,1,2016,12,16487,2734,19221
1,11,11,1,2016,13,16364,2682,19046
1,11,11,1,2016,14,16511,2582,19093
1,11,11,1,2016,15,16403,2588,18991
1,11,11,1,2016,16,16248,2609,18857
1,11,11,1,2016,17,16406,2616,19022
1,11,11,1,2016,18,16373,2592,18965
1,11,11,1,2016,19,17590,2664,20254
1,11,11,1,2016,20,16843,2594,19437
1,11,11,1,2016,21,15969,2479,18448
1,11,11,1,2016,22,14893,2251,17144
1,11,11,1,2016,23,13641,2112,15753
1,11,11,1,2016,24,12956,1953,14909
2,12,11,1,2016,1,12334,1824,14158
2,12,11,1,2016,2,12704,1640,14344
2,12,11,1,2016,3,12558,1573,14131
2,12,11,1,2016,4,12521,1515,14036
2,12,11,1,2016,5,12958,1521,14479
2,12,11,1,2016,6,13759,1583,15342
2,12,11,1,2016,7,14845,1681,16526
2,12,11,1,2016,8,16026,1779,17805
2,12,11,1,2016,9,17267,2057,19324
2,12,11,1,2016,10,17404,2209,19613
2,12,11,1,2016,11,17218,2473,19690
2,12,11,1,2016,12,16523,2501,19024
2,12,11,1,2016,13,16100,2470,18570
2,12,11,1,2016,14,16323,2407,18730
2,12,11,1,2016,15,16646,2383,19029
2,12,11,1,2016,16,16510,2395,18905
2,12,11,1,2016,17,16738,2379,19117
2,12,11,1,2016,18,16745,2381,19126
2,12,11,1,2016,19,17219,2499,19718
2,12,11,1,2016,20,16895,2492,19387
2,12,11,1,2016,21,15616,2349,17966
2,12,11,1,2016,22,14928,2242,17170
2,12,11,1,2016,23,13586,2030,15616
2,12,11,1,2016,24,12572,1973,14545
2,13,11,1,2016,1,12626,1792,14418
2,13,11,1,2016,2,12440,1678,14118
2,13,11,1,2016,3,12427,1581,14008
2,13,11,1,2016,4,12711,1526,14237
2,13,11,1,2016,5,12862,1504,14366
2,13,11,1,2016,6,13747,1644,15391
2,13,11,1,2016,7,14969,1676,16645
2,13,11,1,2016,8,16110,1597,17707
2,13,11,1,2016,9,17129,1704,18833
2,13,11,1,2016,10,17074,1916,18990
2,13,11,1,2016,11,16723,2025,18748
2,13,11,1,2016,12,16371,2045,18416
2,13,11,1,2016,13,16226,2021,18247
2,13,11,1,2016,14,16426,2003,18429
2,13,11,1,2016,15,16306,1958,18264
2,13,11,1,2016,16,16109,1930,18039
2,13,11,1,2016,17,16215,1920,18135
2,13,11,1,2016,18,16415,1973,18388
2,13,11,1,2016,19,17006,2178,19184
2,13,11,1,2016,20,16495,2167,18662
2,13,11,1,2016,21,15441,2151,17592
2,13,11,1,2016,22,14249,2118,16367
2,13,11,1,2016,23,13439,1966,15405
2,13,11,1,2016,24,12724,1919,14643
3,14,11,1,2016,1,12753,1769,14522
3,14,11,1,2016,2,12658,1664,14322
3,14,11,1,2016,3,12414,1587,14001
3,14,11,1,2016,4,12595,1537,14132
3,14,11,1,2016,5,12872,1545,14417
3,14,11,1,2016,6,13726,1611,15337
3,14,11,1,2016,7,14308,1705,16013
3,14,11,1,2016,8,16585,1840,18425
3,14,11,1,2016,9,17038,2159,19197
3,14,11,1,2016,10,17664,2336,20000
3,14,11,1,2016,11,17338,2596,19934
3,14,11,1,2016,12,16672,2612,19284
3,14,11,1,2016,13,16670,2606,19276
3,14,11,1,2016,14,16676,2481,19157
3,14,11,1,2016,15,16600,2502,19102
3,14,11,1,2016,16,16973,2523,19496
3,14,11,1,2016,17,17046,2509,19555
3,14,11,1,2016,18,16960,2502,19462
3,14,11,1,2016,19,17256,2608,19864
3,14,11,1,2016,20,17067,2549,19616
3,14,11,1,2016,21,16144,2466,18610
3,14,11,1,2016,22,15274,2191,17465
3,14,11,1,2016,23,14129,2224,16353
3,14,11,1,2016,24,13124,2038,15162
1,15,11,1,2016,1,12861,1863,14724
1,15,11,1,2016,2,12982,1680,14662
1,15,11,1,2016,3,12911,1620,14531
1,15,11,1,2016,4,12948,1578,14526
1,15,11,1,2016,5,13204,1578,14782
1,15,11,1,2016,6,14287,1735,16022
1,15,11,1,2016,7,14978,1833,16811
1,15,11,1,2016,8,17065,2056,19121
1,15,11,1,2016,9,17280,2227,19507
1,15,11,1,2016,10,17747,2577,20324
1,15,11,1,2016,11,17226,2827,20053
1,15,11,1,2016,12,17003,2838,19841
1,15,11,1,2016,13,16353,2839,19192
1,15,11,1,2016,14,16635,2755,19390
1,15,11,1,2016,15,16821,2772,19593
1,15,11,1,2016,16,16921,2770,19691
1,15,11,1,2016,17,16865,2766,19631
1,15,11,1,2016,18,17099,2730,19829
1,15,11,1,2016,19,17735,2788,20523
1,15,11,1,2016,20,16983,2733,19716
1,15,11,1,2016,21,15889,2513,18402
1,15,11,1,2016,22,15156,2389,17545
1,15,11,1,2016,23,14053,2248,16301
1,15,11,1,2016,24,13209,2143,15352
1,16,11,1,2016,1,12904,1916,14820
1,16,11,1,2016,2,12905,1758,14663
1,16,11,1,2016,3,12487,1683,14170
1,16,11,1,2016,4,12818,1609,14427
1,16,11,1,2016,5,13264,1617,14881
1,16,11,1,2016,6,14347,1741,16088
1,16,11,1,2016,7,15345,1920,17265
1,16,11,1,2016,8,16355,2064,18419
1,16,11,1,2016,9,16905,2402,19307
1,16,11,1,2016,10,17047,2590,19637
1,16,11,1,2016,11,16445,2870,19315
1,16,11,1,2016,12,16380,2927,19307
1,16,11,1,2016,13,16440,2913,19353
1,16,11,1,2016,14,16469,2866,19335
1,16,11,1,2016,15,16735,2870,19605
1,16,11,1,2016,16,16470,2872,19342
1,16,11,1,2016,17,16599,2856,19455
1,16,11,1,2016,18,16589,2827,19416
1,16,11,1,2016,19,16976,2855,19831
1,16,11,1,2016,20,16046,2774,18820
1,16,11,1,2016,21,15103,2660,17763
1,16,11,1,2016,22,14431,2386,16817
1,16,11,1,2016,23,13233,2383,15616
1,16,11,1,2016,24,12775,2246,15021
1,17,11,1,2016,1,12717,2026,14743
1,17,11,1,2016,2,12752,1895,14647
1,17,11,1,2016,3,12737,1761,14498
1,17,11,1,2016,4,12653,1692,14345
1,17,11,1,2016,5,13156,1694,14850
1,17,11,1,2016,6,14007,1788,15795
1,17,11,1,2016,7,15013,1949,16962
1,17,11,1,2016,8,15995,2072,18067
1,17,11,1,2016,9,16606,2447,19053
1,17,11,1,2016,10,16375,2618,18993
1,17,11,1,2016,11,15963,2882,18845
1,17,11,1,2016,12,16282,2890,19172
1,17,11,1,2016,13,15703,2885,18588
1,17,11,1,2016,14,15908,2778,18686
1,17,11,1,2016,15,16127,2813,18940
1,17,11,1,2016,16,16075,2836,18911
1,17,11,1,2016,17,15730,2800,18530
1,17,11,1,2016,18,14567,2795,17362
1,17,11,1,2016,19,15105,2819,17924
1,17,11,1,2016,20,14549,2716,17265
1,17,11,1,2016,21,13642,2592,16234
1,17,11,1,2016,22,12746,2413,15159
1,17,11,1,2016,23,11954,2296,14250
1,17,11,1,2016,24,11872,2195,14067
1,18,11,1,2016,1,12334,1984,14318
1,18,11,1,2016,2,12163,1807,13970
1,18,11,1,2016,3,12265,1715,13980
1,18,11,1,2016,4,12452,1652,14104
1,18,11,1,2016,5,12671,1650,14321
1,18,11,1,2016,6,13622,1760,15382
1,18,11,1,2016,7,15199,1904,17103
1,18,11,1,2016,8,16179,2025,18204
1,18,11,1,2016,9,16192,2368,18560
1,18,11,1,2016,10,16244,2574,18818
1,18,11,1,2016,11,16075,2771,18846
1,18,11,1,2016,12,16239,2838,19077
1,18,11,1,2016,13,15954,2809,18763
